"RentStation","ReturnStation","Riderships","Date"
336,60,2,2019-11-11
336,60,1,2019-11-13
336,61,2,2019-11-15
336,67,2,2019-11-15
336,73,4,2019-11-11
336,73,2,2019-11-15
336,73,1,2019-11-13
336,76,2,2019-11-15
336,78,14,2019-11-11
336,78,4,2019-11-15
336,78,2,2019-11-13
336,79,2,2019-11-15
336,79,1,2019-11-13
336,83,4,2019-11-11
336,91,2,2019-11-15
336,91,1,2019-11-13
336,97,6,2019-11-11
336,97,2,2019-11-15
336,99,8,2019-11-11
336,99,8,2019-11-15
336,99,7,2019-11-13
336,100,2,2019-11-11
336,108,6,2019-11-11
336,108,8,2019-11-15
336,108,3,2019-11-13
336,115,2,2019-11-15
336,132,2,2019-11-15
336,135,2,2019-11-11
336,135,1,2019-11-13
336,140,10,2019-11-11
336,140,4,2019-11-15
336,140,1,2019-11-13
336,145,30,2019-11-11
336,145,28,2019-11-15
336,145,13,2019-11-13
336,146,2,2019-11-13
336,153,1,2019-11-13
336,162,2,2019-11-15
336,162,1,2019-11-13
336,174,2,2019-11-11
336,174,1,2019-11-13
336,176,2,2019-11-11
336,178,2,2019-11-11
336,178,2,2019-11-15
336,178,1,2019-11-13
336,183,2,2019-11-15
336,190,2,2019-11-11
336,194,4,2019-11-15
336,194,1,2019-11-13
336,220,2,2019-11-15
336,222,8,2019-11-11
336,222,4,2019-11-15
336,222,1,2019-11-13
336,229,2,2019-11-11
336,229,10,2019-11-15
336,229,4,2019-11-13
336,231,2,2019-11-11
336,251,2,2019-11-11
336,251,4,2019-11-15
336,256,2,2019-11-11
336,266,2,2019-11-11
336,266,2,2019-11-15
336,277,1,2019-11-13
336,290,6,2019-11-11
336,298,4,2019-11-11
336,298,4,2019-11-15
336,298,1,2019-11-13
336,302,1,2019-11-13
336,316,2,2019-11-11
336,319,2,2019-11-15
336,322,4,2019-11-11
336,322,4,2019-11-15
336,322,2,2019-11-13
336,324,2,2019-11-11
336,324,4,2019-11-15
336,328,2,2019-11-11
336,331,2,2019-11-15
336,332,2,2019-11-11
336,332,1,2019-11-13
336,333,2,2019-11-15
336,333,1,2019-11-13
336,334,6,2019-11-11
336,336,16,2019-11-11
336,336,20,2019-11-15
336,336,7,2019-11-13
336,339,1,2019-11-13
336,349,6,2019-11-11
336,349,4,2019-11-15
336,349,3,2019-11-13
336,352,2,2019-11-11
336,352,2,2019-11-15
336,360,2,2019-11-15
336,372,10,2019-11-11
336,372,4,2019-11-15
336,372,5,2019-11-13
336,386,2,2019-11-11
336,386,1,2019-11-13
336,391,2,2019-11-11
336,397,2,2019-11-11
336,397,2,2019-11-15
336,397,1,2019-11-13
336,401,4,2019-11-11
336,401,1,2019-11-13
336,404,10,2019-11-11
336,404,6,2019-11-15
336,404,4,2019-11-13
336,1227,1,2019-11-13
337,5,4,2019-11-11
337,5,1,2019-11-13
337,15,2,2019-11-11
337,42,2,2019-11-11
337,46,2,2019-11-11
337,46,2,2019-11-15
337,46,1,2019-11-13
337,158,2,2019-11-11
337,158,2,2019-11-13
337,180,2,2019-11-15
337,184,1,2019-11-13
337,192,1,2019-11-13
337,196,2,2019-11-11
337,214,2,2019-11-11
337,217,2,2019-11-11
337,217,4,2019-11-15
337,217,1,2019-11-13
337,227,1,2019-11-13
337,239,2,2019-11-15
337,239,1,2019-11-13
337,269,1,2019-11-13
337,278,6,2019-11-11
337,278,6,2019-11-15
337,278,2,2019-11-13
337,291,2,2019-11-11
337,291,4,2019-11-15
337,292,1,2019-11-13
337,312,2,2019-11-15
337,312,1,2019-11-13
337,320,1,2019-11-13
337,325,2,2019-11-15
337,325,2,2019-11-13
337,326,1,2019-11-13
337,329,2,2019-11-11
337,329,2,2019-11-15
337,337,22,2019-11-11
337,337,4,2019-11-15
337,337,4,2019-11-13
337,392,2,2019-11-11
337,394,2,2019-11-15
337,402,1,2019-11-13
337,1007,1,2019-11-13
337,1024,1,2019-11-13
337,1066,2,2019-11-11
337,1406,1,2019-11-13
338,1,2,2019-11-15
338,2,4,2019-11-11
338,3,2,2019-11-15
338,5,2,2019-11-15
338,5,1,2019-11-13
338,6,2,2019-11-11
338,7,2,2019-11-11
338,7,2,2019-11-15
338,13,4,2019-11-11
338,13,2,2019-11-15
338,13,2,2019-11-13
338,15,2,2019-11-15
338,16,1,2019-11-13
338,22,24,2019-11-11
338,22,36,2019-11-15
338,22,9,2019-11-13
338,25,2,2019-11-11
338,25,4,2019-11-15
338,26,12,2019-11-11
338,26,8,2019-11-15
338,26,7,2019-11-13
338,28,2,2019-11-11
338,28,4,2019-11-15
338,28,2,2019-11-13
338,40,6,2019-11-11
338,40,2,2019-11-15
338,40,1,2019-11-13
338,42,26,2019-11-11
338,42,30,2019-11-15
338,42,19,2019-11-13
338,46,4,2019-11-11
338,88,2,2019-11-11
338,88,2,2019-11-15
338,88,2,2019-11-13
338,138,4,2019-11-11
338,138,8,2019-11-15
338,138,2,2019-11-13
338,150,2,2019-11-11
338,150,2,2019-11-15
338,150,1,2019-11-13
338,179,8,2019-11-11
338,179,18,2019-11-15
338,179,2,2019-11-13
338,201,2,2019-11-15
338,226,4,2019-11-11
338,226,4,2019-11-15
338,235,2,2019-11-11
338,235,2,2019-11-15
338,235,1,2019-11-13
338,241,4,2019-11-11
338,241,4,2019-11-15
338,241,7,2019-11-13
338,267,2,2019-11-11
338,267,2,2019-11-15
338,267,2,2019-11-13
338,279,12,2019-11-11
338,279,2,2019-11-15
338,279,4,2019-11-13
338,282,2,2019-11-11
338,291,4,2019-11-11
338,291,6,2019-11-15
338,291,1,2019-11-13
338,292,6,2019-11-11
338,292,10,2019-11-15
338,292,2,2019-11-13
338,320,2,2019-11-11
338,325,1,2019-11-13
338,338,18,2019-11-11
338,338,14,2019-11-15
338,338,1,2019-11-13
338,343,4,2019-11-11
338,343,2,2019-11-15
338,357,2,2019-11-15
338,379,2,2019-11-15
338,381,2,2019-11-11
338,381,2,2019-11-15
338,381,1,2019-11-13
338,387,2,2019-11-15
338,387,1,2019-11-13
338,389,8,2019-11-11
338,389,4,2019-11-15
338,389,2,2019-11-13
338,395,2,2019-11-11
338,395,2,2019-11-15
338,395,1,2019-11-13
339,42,2,2019-11-11
339,73,2,2019-11-11
339,78,106,2019-11-11
339,78,94,2019-11-15
339,78,44,2019-11-13
339,79,2,2019-11-11
339,79,2,2019-11-15
339,79,5,2019-11-13
339,82,1,2019-11-13
339,86,2,2019-11-15
339,90,1,2019-11-13
339,91,1,2019-11-13
339,99,1,2019-11-13
339,108,16,2019-11-11
339,108,2,2019-11-15
339,108,4,2019-11-13
339,115,1,2019-11-13
339,140,6,2019-11-11
339,140,2,2019-11-13
339,145,2,2019-11-11
339,145,2,2019-11-15
339,145,3,2019-11-13
339,149,4,2019-11-11
339,153,1,2019-11-13
339,177,6,2019-11-11
339,177,2,2019-11-15
339,178,4,2019-11-11
339,178,6,2019-11-15
339,178,1,2019-11-13
339,183,1,2019-11-13
339,195,1,2019-11-13
339,220,2,2019-11-13
339,222,8,2019-11-11
339,222,6,2019-11-15
339,222,1,2019-11-13
339,224,1,2019-11-13
339,243,14,2019-11-11
339,243,8,2019-11-15
339,243,6,2019-11-13
339,271,2,2019-11-11
339,271,2,2019-11-15
339,271,1,2019-11-13
339,277,2,2019-11-15
339,287,2,2019-11-11
339,287,1,2019-11-13
339,316,2,2019-11-11
339,316,2,2019-11-15
339,319,2,2019-11-13
339,324,12,2019-11-11
339,324,8,2019-11-15
339,324,3,2019-11-13
339,330,2,2019-11-11
339,330,2,2019-11-15
339,330,2,2019-11-13
339,331,4,2019-11-11
339,331,1,2019-11-13
339,336,2,2019-11-11
339,336,2,2019-11-15
339,336,1,2019-11-13
339,339,30,2019-11-11
339,339,34,2019-11-15
339,339,9,2019-11-13
339,349,2,2019-11-15
339,349,2,2019-11-13
339,352,1,2019-11-13
339,372,4,2019-11-11
339,404,6,2019-11-11
339,404,2,2019-11-15
339,404,1,2019-11-13
339,1223,1,2019-11-13
339,1235,2,2019-11-11
340,1,8,2019-11-11
340,1,2,2019-11-15
340,1,4,2019-11-13
340,2,16,2019-11-11
340,2,12,2019-11-15
340,2,6,2019-11-13
340,3,2,2019-11-11
340,3,2,2019-11-15
340,4,2,2019-11-11
340,5,2,2019-11-11
340,6,2,2019-11-11
340,6,2,2019-11-15
340,6,1,2019-11-13
340,8,2,2019-11-11
340,8,8,2019-11-15
340,8,2,2019-11-13
340,11,14,2019-11-11
340,11,6,2019-11-15
340,11,4,2019-11-13
340,14,4,2019-11-11
340,14,2,2019-11-13
340,15,2,2019-11-11
340,17,4,2019-11-11
340,17,12,2019-11-15
340,17,2,2019-11-13
340,18,8,2019-11-11
340,18,10,2019-11-15
340,18,7,2019-11-13
340,20,2,2019-11-15
340,20,1,2019-11-13
340,21,2,2019-11-15
340,21,4,2019-11-13
340,24,2,2019-11-11
340,25,6,2019-11-15
340,32,2,2019-11-11
340,33,4,2019-11-11
340,33,2,2019-11-15
340,33,5,2019-11-13
340,40,1,2019-11-13
340,46,2,2019-11-11
340,49,2,2019-11-11
340,50,8,2019-11-11
340,50,10,2019-11-15
340,51,2,2019-11-15
340,52,1,2019-11-13
340,55,14,2019-11-11
340,55,16,2019-11-15
340,55,4,2019-11-13
340,59,2,2019-11-11
340,60,1,2019-11-13
340,67,2,2019-11-11
340,67,2,2019-11-15
340,71,2,2019-11-13
340,74,2,2019-11-11
340,75,2,2019-11-11
340,75,2,2019-11-13
340,77,10,2019-11-11
340,77,6,2019-11-15
340,77,4,2019-11-13
340,79,2,2019-11-11
340,81,2,2019-11-11
340,85,2,2019-11-15
340,85,1,2019-11-13
340,86,4,2019-11-11
340,86,2,2019-11-13
340,96,2,2019-11-15
340,97,2,2019-11-11
340,101,2,2019-11-15
340,111,2,2019-11-11
340,111,1,2019-11-13
340,113,6,2019-11-11
340,113,4,2019-11-15
340,113,3,2019-11-13
340,121,1,2019-11-13
340,128,2,2019-11-15
340,138,2,2019-11-11
340,138,4,2019-11-15
340,138,1,2019-11-13
340,153,1,2019-11-13
340,172,12,2019-11-11
340,172,8,2019-11-15
340,172,5,2019-11-13
340,173,2,2019-11-11
340,173,2,2019-11-15
340,173,2,2019-11-13
340,174,40,2019-11-11
340,174,28,2019-11-15
340,174,15,2019-11-13
340,175,18,2019-11-11
340,175,14,2019-11-15
340,175,12,2019-11-13
340,176,2,2019-11-15
340,176,2,2019-11-13
340,179,2,2019-11-11
340,185,1,2019-11-13
340,187,4,2019-11-11
340,187,4,2019-11-15
340,187,2,2019-11-13
340,194,2,2019-11-11
340,194,2,2019-11-15
340,194,2,2019-11-13
340,196,2,2019-11-15
340,214,1,2019-11-13
340,215,2,2019-11-11
340,218,4,2019-11-13
340,222,2,2019-11-11
340,222,2,2019-11-15
340,224,1,2019-11-13
340,226,2,2019-11-11
340,231,2,2019-11-11
340,231,2,2019-11-15
340,231,1,2019-11-13
340,235,8,2019-11-11
340,235,1,2019-11-13
340,240,2,2019-11-15
340,244,2,2019-11-11
340,244,2,2019-11-15
340,244,1,2019-11-13
340,245,2,2019-11-11
340,245,4,2019-11-15
340,245,1,2019-11-13
340,250,2,2019-11-15
340,255,14,2019-11-11
340,255,6,2019-11-15
340,255,3,2019-11-13
340,259,2,2019-11-11
340,259,2,2019-11-15
340,261,2,2019-11-11
340,261,4,2019-11-15
340,261,2,2019-11-13
340,267,1,2019-11-13
340,271,2,2019-11-11
340,276,1,2019-11-13
340,282,2,2019-11-15
340,290,2,2019-11-11
340,291,10,2019-11-11
340,291,4,2019-11-15
340,291,6,2019-11-13
340,292,4,2019-11-15
340,294,2,2019-11-13
340,298,1,2019-11-13
340,301,2,2019-11-11
340,302,4,2019-11-11
340,302,2,2019-11-15
340,302,4,2019-11-13
340,304,2,2019-11-11
340,307,2,2019-11-11
340,307,2,2019-11-15
340,308,8,2019-11-11
340,308,5,2019-11-13
340,309,14,2019-11-11
340,309,2,2019-11-15
340,309,2,2019-11-13
340,310,4,2019-11-11
340,310,8,2019-11-15
340,310,1,2019-11-13
340,312,6,2019-11-11
340,312,4,2019-11-15
340,312,2,2019-11-13
340,314,16,2019-11-11
340,314,24,2019-11-15
340,314,4,2019-11-13
340,315,1,2019-11-13
340,316,2,2019-11-11
340,316,2,2019-11-15
340,316,1,2019-11-13
340,320,18,2019-11-11
340,320,34,2019-11-15
340,320,4,2019-11-13
340,326,4,2019-11-11
340,326,8,2019-11-15
340,326,3,2019-11-13
340,328,2,2019-11-15
340,332,2,2019-11-11
340,333,2,2019-11-11
340,334,2,2019-11-11
340,334,2,2019-11-15
340,334,2,2019-11-13
340,338,1,2019-11-13
340,340,70,2019-11-11
340,340,30,2019-11-15
340,340,16,2019-11-13
340,348,4,2019-11-11
340,348,6,2019-11-15
340,348,1,2019-11-13
340,349,1,2019-11-13
340,350,2,2019-11-11
340,350,1,2019-11-13
340,351,1,2019-11-13
340,357,2,2019-11-15
340,359,8,2019-11-11
340,359,8,2019-11-15
340,359,5,2019-11-13
340,360,2,2019-11-11
340,364,2,2019-11-11
340,373,2,2019-11-11
340,373,2,2019-11-15
340,384,1,2019-11-13
340,386,2,2019-11-11
340,387,2,2019-11-11
340,387,2,2019-11-15
340,392,2,2019-11-11
340,392,8,2019-11-15
340,392,1,2019-11-13
340,394,2,2019-11-15
340,395,2,2019-11-11
340,395,2,2019-11-15
340,395,1,2019-11-13
340,396,2,2019-11-15
340,396,2,2019-11-13
340,401,2,2019-11-11
340,401,2,2019-11-15
340,402,2,2019-11-11
340,1004,2,2019-11-11
340,1004,1,2019-11-13
340,1063,1,2019-11-13
340,1298,1,2019-11-13
341,78,2,2019-11-11
341,78,2,2019-11-15
341,79,1,2019-11-13
341,112,2,2019-11-11
341,114,12,2019-11-11
341,114,6,2019-11-15
341,114,5,2019-11-13
341,116,2,2019-11-11
341,116,2,2019-11-15
341,116,1,2019-11-13
341,123,10,2019-11-11
341,123,3,2019-11-13
341,133,10,2019-11-11
341,133,6,2019-11-15
341,133,1,2019-11-13
341,134,12,2019-11-11
341,134,14,2019-11-15
341,134,5,2019-11-13
341,135,2,2019-11-13
341,147,2,2019-11-11
341,147,4,2019-11-15
341,147,2,2019-11-13
341,148,2,2019-11-11
341,148,1,2019-11-13
341,152,2,2019-11-15
341,152,1,2019-11-13
341,154,2,2019-11-11
341,154,2,2019-11-15
341,154,1,2019-11-13
341,202,2,2019-11-11
341,204,2,2019-11-11
341,204,1,2019-11-13
341,213,10,2019-11-11
341,213,6,2019-11-15
341,213,2,2019-11-13
341,224,2,2019-11-11
341,224,2,2019-11-15
341,232,4,2019-11-11
341,232,6,2019-11-15
341,243,2,2019-11-11
341,253,8,2019-11-11
341,253,10,2019-11-15
341,253,4,2019-11-13
341,254,2,2019-11-11
341,254,2,2019-11-15
341,254,1,2019-11-13
341,270,14,2019-11-11
341,270,8,2019-11-15
341,270,2,2019-11-13
341,273,4,2019-11-11
341,273,2,2019-11-15
341,273,1,2019-11-13
341,280,2,2019-11-11
341,284,4,2019-11-11
341,284,1,2019-11-13
341,294,2,2019-11-15
341,341,32,2019-11-11
341,341,6,2019-11-15
341,341,7,2019-11-13
341,342,2,2019-11-15
341,346,1,2019-11-13
341,375,4,2019-11-11
341,375,2,2019-11-15
341,398,4,2019-11-11
341,398,6,2019-11-15
341,398,6,2019-11-13
341,1122,2,2019-11-11
341,1122,1,2019-11-13
342,114,2,2019-11-15
342,124,2,2019-11-11
342,124,2,2019-11-15
342,124,1,2019-11-13
342,131,2,2019-11-11
342,131,2,2019-11-15
342,131,1,2019-11-13
342,134,2,2019-11-11
342,134,2,2019-11-15
342,134,3,2019-11-13
342,135,6,2019-11-11
342,135,2,2019-11-15
342,135,1,2019-11-13
342,147,2,2019-11-11
342,148,34,2019-11-11
342,148,26,2019-11-15
342,148,22,2019-11-13
342,149,2,2019-11-11
342,149,4,2019-11-15
342,149,5,2019-11-13
342,154,1,2019-11-13
342,161,2,2019-11-11
342,161,2,2019-11-15
342,161,1,2019-11-13
342,251,2,2019-11-11
342,254,2,2019-11-11
342,266,2,2019-11-15
342,342,24,2019-11-11
342,342,6,2019-11-15
342,342,4,2019-11-13
342,361,4,2019-11-11
342,361,4,2019-11-15
342,365,2,2019-11-11
342,365,2,2019-11-15
343,1,6,2019-11-11
343,1,4,2019-11-15
343,1,1,2019-11-13
343,5,2,2019-11-11
343,6,2,2019-11-15
343,6,1,2019-11-13
343,7,1,2019-11-13
343,13,8,2019-11-11
343,13,8,2019-11-15
343,13,2,2019-11-13
343,15,4,2019-11-11
343,15,4,2019-11-15
343,15,1,2019-11-13
343,21,2,2019-11-11
343,22,32,2019-11-11
343,22,44,2019-11-15
343,22,14,2019-11-13
343,23,2,2019-11-11
343,26,60,2019-11-11
343,26,52,2019-11-15
343,26,29,2019-11-13
343,40,2,2019-11-13
343,42,8,2019-11-11
343,42,6,2019-11-15
343,42,3,2019-11-13
343,48,2,2019-11-11
343,93,2,2019-11-11
343,93,1,2019-11-13
343,150,2,2019-11-11
343,156,2,2019-11-15
343,172,2,2019-11-11
343,174,2,2019-11-15
343,179,6,2019-11-11
343,179,1,2019-11-13
343,201,2,2019-11-11
343,221,2,2019-11-11
343,221,2,2019-11-15
343,226,2,2019-11-11
343,226,1,2019-11-13
343,235,4,2019-11-11
343,241,6,2019-11-11
343,241,2,2019-11-15
343,267,2,2019-11-11
343,267,2,2019-11-15
343,267,4,2019-11-13
343,279,10,2019-11-11
343,282,4,2019-11-11
343,291,26,2019-11-11
343,291,18,2019-11-15
343,291,14,2019-11-13
343,292,14,2019-11-11
343,292,14,2019-11-15
343,292,7,2019-11-13
343,302,1,2019-11-13
343,320,2,2019-11-11
343,320,2,2019-11-15
343,332,4,2019-11-11
343,338,4,2019-11-15
343,338,1,2019-11-13
343,343,36,2019-11-11
343,343,24,2019-11-15
343,343,8,2019-11-13
343,355,2,2019-11-15
343,377,1,2019-11-13
343,379,4,2019-11-11
343,379,2,2019-11-15
343,379,1,2019-11-13
343,380,2,2019-11-15
343,389,4,2019-11-15
343,392,2,2019-11-15
343,394,2,2019-11-11
343,394,1,2019-11-13
344,1,10,2019-11-11
344,1,2,2019-11-15
344,2,2,2019-11-11
344,2,4,2019-11-15
344,2,1,2019-11-13
344,6,2,2019-11-11
344,11,4,2019-11-11
344,14,2,2019-11-11
344,14,6,2019-11-15
344,14,1,2019-11-13
344,15,1,2019-11-13
344,17,2,2019-11-11
344,18,4,2019-11-11
344,18,2,2019-11-15
344,18,2,2019-11-13
344,20,6,2019-11-15
344,21,2,2019-11-13
344,24,4,2019-11-11
344,24,2,2019-11-13
344,30,2,2019-11-15
344,32,2,2019-11-11
344,33,2,2019-11-15
344,33,1,2019-11-13
344,35,2,2019-11-11
344,35,2,2019-11-15
344,36,4,2019-11-11
344,37,1,2019-11-13
344,38,1,2019-11-13
344,47,2,2019-11-11
344,47,2,2019-11-15
344,47,2,2019-11-13
344,49,1,2019-11-13
344,51,2,2019-11-11
344,52,2,2019-11-11
344,52,2,2019-11-15
344,53,2,2019-11-11
344,53,4,2019-11-15
344,53,3,2019-11-13
344,54,6,2019-11-11
344,54,2,2019-11-15
344,55,4,2019-11-11
344,55,1,2019-11-13
344,56,1,2019-11-13
344,57,2,2019-11-11
344,58,2,2019-11-13
344,59,2,2019-11-11
344,59,1,2019-11-13
344,63,4,2019-11-11
344,63,4,2019-11-15
344,63,1,2019-11-13
344,70,2,2019-11-11
344,70,1,2019-11-13
344,71,1,2019-11-13
344,74,4,2019-11-11
344,74,1,2019-11-13
344,76,1,2019-11-13
344,83,6,2019-11-11
344,83,2,2019-11-15
344,85,4,2019-11-11
344,85,2,2019-11-15
344,85,1,2019-11-13
344,86,1,2019-11-13
344,87,12,2019-11-11
344,87,22,2019-11-15
344,87,3,2019-11-13
344,93,2,2019-11-11
344,99,2,2019-11-11
344,100,2,2019-11-15
344,101,2,2019-11-15
344,101,1,2019-11-13
344,104,1,2019-11-13
344,111,2,2019-11-11
344,111,1,2019-11-13
344,113,6,2019-11-11
344,113,2,2019-11-15
344,113,1,2019-11-13
344,115,4,2019-11-11
344,121,2,2019-11-11
344,121,4,2019-11-15
344,130,1,2019-11-13
344,132,2,2019-11-11
344,162,2,2019-11-11
344,162,1,2019-11-13
344,163,2,2019-11-15
344,168,2,2019-11-15
344,173,4,2019-11-15
344,174,4,2019-11-11
344,174,8,2019-11-15
344,174,1,2019-11-13
344,175,4,2019-11-15
344,175,1,2019-11-13
344,176,18,2019-11-11
344,176,3,2019-11-13
344,181,2,2019-11-11
344,181,8,2019-11-15
344,181,1,2019-11-13
344,185,2,2019-11-11
344,185,2,2019-11-15
344,185,4,2019-11-13
344,187,1,2019-11-13
344,225,2,2019-11-15
344,231,62,2019-11-11
344,231,64,2019-11-15
344,231,22,2019-11-13
344,235,1,2019-11-13
344,240,4,2019-11-15
344,244,8,2019-11-11
344,244,18,2019-11-15
344,244,5,2019-11-13
344,245,2,2019-11-11
344,245,4,2019-11-15
344,245,3,2019-11-13
344,248,8,2019-11-11
344,250,2,2019-11-11
344,250,2,2019-11-15
344,250,3,2019-11-13
344,252,6,2019-11-15
344,255,2,2019-11-15
344,255,1,2019-11-13
344,259,4,2019-11-11
344,259,5,2019-11-13
344,261,2,2019-11-11
344,271,6,2019-11-15
344,271,4,2019-11-13
344,276,1,2019-11-13
344,281,2,2019-11-11
344,281,4,2019-11-15
344,287,1,2019-11-13
344,291,2,2019-11-11
344,294,10,2019-11-11
344,294,12,2019-11-15
344,294,4,2019-11-13
344,298,1,2019-11-13
344,302,2,2019-11-15
344,306,2,2019-11-11
344,306,2,2019-11-15
344,306,1,2019-11-13
344,307,2,2019-11-11
344,307,4,2019-11-15
344,307,2,2019-11-13
344,309,4,2019-11-15
344,309,1,2019-11-13
344,310,4,2019-11-11
344,310,2,2019-11-15
344,311,6,2019-11-15
344,311,1,2019-11-13
344,312,2,2019-11-11
344,312,1,2019-11-13
344,313,6,2019-11-15
344,316,1,2019-11-13
344,320,4,2019-11-11
344,321,2,2019-11-11
344,322,1,2019-11-13
344,326,2,2019-11-11
344,334,2,2019-11-11
344,334,2,2019-11-15
344,336,2,2019-11-11
344,344,28,2019-11-11
344,344,16,2019-11-15
344,344,6,2019-11-13
344,350,4,2019-11-11
344,350,10,2019-11-15
344,350,4,2019-11-13
344,354,4,2019-11-11
344,354,4,2019-11-15
344,354,1,2019-11-13
344,359,2,2019-11-11
344,363,4,2019-11-11
344,363,4,2019-11-15
344,363,1,2019-11-13
344,373,4,2019-11-11
344,373,6,2019-11-15
344,373,4,2019-11-13
344,376,1,2019-11-13
344,379,2,2019-11-15
344,384,10,2019-11-11
344,384,4,2019-11-15
344,384,3,2019-11-13
344,386,2,2019-11-11
344,387,1,2019-11-13
344,392,2,2019-11-11
344,395,1,2019-11-13
344,400,4,2019-11-15
344,401,2,2019-11-11
344,401,2,2019-11-15
344,1079,2,2019-11-13
344,1123,2,2019-11-11
344,1127,2,2019-11-11
344,1229,2,2019-11-11
344,1366,2,2019-11-11
345,11,2,2019-11-11
345,17,2,2019-11-11
345,19,1,2019-11-13
345,20,2,2019-11-11
345,20,1,2019-11-13
345,24,4,2019-11-11
345,24,4,2019-11-15
345,24,1,2019-11-13
345,29,8,2019-11-11
345,29,10,2019-11-15
345,29,1,2019-11-13
345,31,2,2019-11-15
345,36,2,2019-11-11
345,37,24,2019-11-11
345,37,32,2019-11-15
345,37,17,2019-11-13
345,38,6,2019-11-11
345,38,6,2019-11-15
345,38,2,2019-11-13
345,45,4,2019-11-15
345,45,1,2019-11-13
345,47,2,2019-11-11
345,47,1,2019-11-13
345,49,2,2019-11-11
345,53,2,2019-11-11
345,53,2,2019-11-15
345,54,1,2019-11-13
345,56,4,2019-11-11
345,56,4,2019-11-15
345,56,3,2019-11-13
345,57,2,2019-11-15
345,58,4,2019-11-11
345,58,8,2019-11-15
345,58,1,2019-11-13
345,59,1,2019-11-13
345,62,10,2019-11-11
345,62,16,2019-11-15
345,62,4,2019-11-13
345,63,2,2019-11-13
345,64,4,2019-11-11
345,64,6,2019-11-15
345,64,2,2019-11-13
345,67,48,2019-11-11
345,67,36,2019-11-15
345,67,14,2019-11-13
345,68,2,2019-11-11
345,71,2,2019-11-11
345,71,2,2019-11-13
345,74,6,2019-11-11
345,74,8,2019-11-15
345,74,8,2019-11-13
345,78,2,2019-11-15
345,79,2,2019-11-15
345,80,2,2019-11-11
345,80,1,2019-11-13
345,81,6,2019-11-11
345,81,16,2019-11-15
345,81,6,2019-11-13
345,82,6,2019-11-11
345,82,2,2019-11-15
345,82,3,2019-11-13
345,83,4,2019-11-11
345,83,2,2019-11-13
345,84,4,2019-11-15
345,84,2,2019-11-13
345,85,4,2019-11-11
345,85,1,2019-11-13
345,87,2,2019-11-11
345,87,2,2019-11-15
345,87,4,2019-11-13
345,89,8,2019-11-11
345,89,6,2019-11-15
345,92,2,2019-11-11
345,92,2,2019-11-15
345,95,2,2019-11-11
345,95,1,2019-11-13
345,99,2,2019-11-15
345,99,2,2019-11-13
345,100,2,2019-11-15
345,101,4,2019-11-15
345,102,4,2019-11-11
345,104,4,2019-11-11
345,105,2,2019-11-11
345,107,8,2019-11-11
345,107,4,2019-11-15
345,111,2,2019-11-11
345,111,2,2019-11-15
345,115,2,2019-11-11
345,115,4,2019-11-15
345,115,6,2019-11-13
345,120,2,2019-11-11
345,120,2,2019-11-15
345,130,30,2019-11-11
345,130,30,2019-11-15
345,130,25,2019-11-13
345,132,2,2019-11-11
345,132,1,2019-11-13
345,138,2,2019-11-15
345,153,2,2019-11-11
345,165,1,2019-11-13
345,168,2,2019-11-11
345,168,6,2019-11-15
345,168,4,2019-11-13
345,169,6,2019-11-11
345,169,8,2019-11-15
345,169,1,2019-11-13
345,175,2,2019-11-11
345,181,1,2019-11-13
345,182,14,2019-11-11
345,182,14,2019-11-15
345,182,4,2019-11-13
345,186,8,2019-11-11
345,186,2,2019-11-13
345,195,22,2019-11-11
345,195,34,2019-11-15
345,195,15,2019-11-13
345,215,2,2019-11-11
345,219,2,2019-11-15
345,220,2,2019-11-15
345,229,2,2019-11-11
345,229,4,2019-11-15
345,229,3,2019-11-13
345,240,2,2019-11-15
345,249,12,2019-11-11
345,249,8,2019-11-15
345,249,3,2019-11-13
345,252,2,2019-11-11
345,252,1,2019-11-13
345,275,2,2019-11-11
345,277,1,2019-11-13
345,279,2,2019-11-11
345,285,2,2019-11-15
345,288,6,2019-11-11
345,288,14,2019-11-15
345,300,2,2019-11-11
345,300,2,2019-11-15
345,301,2,2019-11-11
345,304,2,2019-11-11
345,304,4,2019-11-15
345,304,2,2019-11-13
345,306,28,2019-11-11
345,306,12,2019-11-15
345,306,13,2019-11-13
345,307,2,2019-11-15
345,311,8,2019-11-11
345,311,4,2019-11-15
345,311,2,2019-11-13
345,312,2,2019-11-15
345,313,2,2019-11-11
345,313,2,2019-11-15
345,315,1,2019-11-13
345,321,2,2019-11-15
345,327,4,2019-11-11
345,327,6,2019-11-15
345,327,2,2019-11-13
345,332,2,2019-11-11
345,332,2,2019-11-15
345,345,18,2019-11-11
345,345,8,2019-11-15
345,345,6,2019-11-13
345,347,2,2019-11-11
345,347,8,2019-11-15
345,347,2,2019-11-13
345,348,1,2019-11-13
345,351,10,2019-11-11
345,351,18,2019-11-15
345,351,3,2019-11-13
345,353,2,2019-11-11
345,353,2,2019-11-15
345,353,1,2019-11-13
345,362,2,2019-11-11
345,362,2,2019-11-15
345,363,2,2019-11-11
345,363,2,2019-11-15
345,363,1,2019-11-13
345,370,2,2019-11-15
345,371,2,2019-11-11
345,373,2,2019-11-11
345,382,4,2019-11-11
345,382,4,2019-11-15
345,386,2,2019-11-11
345,386,2,2019-11-15
345,387,2,2019-11-15
345,399,2,2019-11-11
